
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       320  1.208040E+00  9.714182E-01  2.555669E-01
       321  1.203659E+00  9.735795E-01  2.453261E-01
       322  1.198966E+00  9.755318E-01  2.349668E-01
       323  1.205441E+00  9.857890E-01  2.278072E-01
       324  1.210971E+00  9.959638E-01  2.190081E-01
       325  1.219190E+00  1.007335E+00  2.113685E-01
       326  1.224671E+00  1.017347E+00  2.010259E-01
       327  1.230576E+00  1.027446E+00  1.898129E-01
       328  1.228310E+00  1.032000E+00  1.750872E-01
       329  1.231918E+00  1.040278E+00  1.617365E-01
       330  1.238908E+00  1.049842E+00  1.485452E-01
       331  1.245485E+00  1.058301E+00  1.346588E-01
       332  1.249171E+00  1.064525E+00  1.194337E-01
       333  1.247367E+00  1.066735E+00  1.024050E-01
       334  1.247883E+00  1.069461E+00  8.576621E-02
       335  1.254996E+00  1.075189E+00  7.047000E-02
       336  1.260474E+00  1.079574E+00  5.480443E-02
       337  1.253863E+00  1.075076E+00  3.839923E-02
       338  1.259999E+00  1.077739E+00  2.260985E-02
       339  1.267396E+00  1.080573E+00  1.029193E-02
       340  1.279157E+00  1.085448E+00 -2.347417E-03
       341  1.294140E+00  1.091991E+00 -1.149623E-02
       342  1.307394E+00  1.096285E+00 -2.460144E-02
       343  1.321526E+00  1.100672E+00 -3.701983E-02
       344  1.337092E+00  1.105873E+00 -4.736960E-02
       345  1.350565E+00  1.109681E+00 -5.754090E-02
       346  1.354531E+00  1.105609E+00 -7.618519E-02
       347  1.366799E+00  1.106882E+00 -8.997492E-02
       348  1.372472E+00  1.102888E+00 -1.065428E-01
       349  1.374505E+00  1.095518E+00 -1.251564E-01
       350  1.376835E+00  1.087748E+00 -1.436888E-01
       351  1.380178E+00  1.080089E+00 -1.620385E-01
       352  1.394647E+00  1.079707E+00 -1.772678E-01
       353  1.397059E+00  1.070794E+00 -1.952782E-01
       354  1.399151E+00  1.061314E+00 -2.134213E-01
       355  1.401493E+00  1.051458E+00 -2.315312E-01
       356  1.415988E+00  1.050296E+00 -2.467570E-01
       357  1.417397E+00  1.040744E+00 -2.629386E-01
       358  1.432956E+00  1.040233E+00 -2.780062E-01
       359  1.448844E+00  1.040015E+00 -2.931267E-01
       360  1.452754E+00  1.031253E+00 -3.100150E-01
       361  1.465180E+00  1.027820E+00 -3.269233E-01
       362  1.482049E+00  1.032197E+00 -3.364959E-01
       363  1.495943E+00  1.031800E+00 -3.509234E-01
       364  1.507848E+00  1.028204E+00 -3.685141E-01
       365  1.517584E+00  1.023644E+00 -3.856025E-01
       366  1.526227E+00  1.020171E+00 -3.999858E-01
       367  1.543339E+00  1.024247E+00 -4.119534E-01
       368  1.552925E+00  1.020663E+00 -4.282656E-01
       369  1.567833E+00  1.026821E+00 -4.349874E-01
       370  1.582029E+00  1.032650E+00 -4.413442E-01
       371  1.598140E+00  1.035647E+00 -4.548858E-01
       372  1.612357E+00  1.035283E+00 -4.722280E-01
       373  1.626612E+00  1.036577E+00 -4.871759E-01
       374  1.637685E+00  1.034983E+00 -5.036654E-01
       375  1.642855E+00  1.032315E+00 -5.150210E-01
       376  1.646446E+00  1.029724E+00 -5.243473E-01
       377  1.649487E+00  1.027096E+00 -5.332730E-01
       378  1.655027E+00  1.025318E+00 -5.444521E-01
       379  1.669778E+00  1.027865E+00 -5.600354E-01
       380  1.681893E+00  1.029442E+00 -5.748043E-01
       381  1.691156E+00  1.029805E+00 -5.890579E-01
       382  1.697531E+00  1.029482E+00 -6.008925E-01
       383  1.699958E+00  1.028154E+00 -6.093220E-01
       384  1.703316E+00  1.027094E+00 -6.201908E-01
       385  1.710670E+00  1.027763E+00 -6.342602E-01
       386  1.712811E+00  1.026982E+00 -6.437206E-01
       387  1.709532E+00  1.024178E+00 -6.465676E-01
       388  1.711314E+00  1.023552E+00 -6.569136E-01
       389  5.285741E-01  3.272998E-01  1.812121E-01
       390  5.174283E-01  3.156318E-01  1.811091E-01
       391  5.087752E-01  3.058818E-01  1.819517E-01
       392  5.063093E-01  3.015538E-01  1.840518E-01
       393  5.057705E-01  2.996960E-01  1.860890E-01
       394  5.053971E-01  2.979524E-01  1.878029E-01
       395  5.054671E-01  2.970821E-01  1.893687E-01
       396  5.058733E-01  2.967465E-01  1.907217E-01
       397  5.064048E-01  2.969697E-01  1.917878E-01
       398  5.073842E-01  2.979956E-01  1.926451E-01
       399  5.054553E-01  2.964394E-01  1.924650E-01
       400  5.042117E-01  2.955821E-01  1.922818E-01
       401  5.052544E-01  2.970770E-01  1.924805E-01
       402  5.119932E-01  3.033372E-01  1.935913E-01
       403  5.129439E-01  3.046320E-01  1.931099E-01
